preset_id,major,minor,split,gen
rcp_ca8c24609f6d6c9f,品红复古,品红复古_02,train,0
rcp_ca915adaf7d0c896,胶片青绿,胶片青绿_00,train,0
rcp_ca916d3d8995599a,青橙胶片,青橙胶片_01,train,0
rcp_ca95480cdc08656b,青橙胶片,青橙胶片_01,train,0
rcp_ca9bf9a88cf7ddd2,低饱和复古,低饱和复古_03,train,0
rcp_ca9e79c75aeeb60f,胶片青橙,胶片青橙_04,train,0
rcp_caa7e65554b6cd7f,暖调胶片,暖调胶片_05,train,0
rcp_cacb2a2e0003d6db,高亮冷调,高亮冷调_01,train,0
rcp_cad104067d3f3da1,高亮清透,高亮清透_01,train,0
rcp_caefbad9694ffbd8,高亮暖调,高亮暖调_02,train,0
rcp_cb15108b404928a6,青橙复古,青橙复古_02,train,0
rcp_cb28d78e09de31f1,品红复古,品红复古_02,train,0
rcp_cb4dd5ed87541693,暖调复古,暖调复古_01,train,0
rcp_cb71dbb9eb11fee3,胶片复古,胶片复古_00,train,0
rcp_cb741031214cdd0e,暖调高亮,暖调高亮_03,train,0
rcp_cb826e2e0406d7d1,暖调高亮,暖调高亮_04,train,0
rcp_cb8a2dddd6c522a5,青橙胶片,青橙胶片_01,train,0
rcp_cb9061da03ee52b0,青橙复古,青橙复古_02,train,0
rcp_cbafe181e0143cc3,青橙胶片,青橙胶片_00,train,0
rcp_cbb05caec1095bfa,高亮清透,高亮清透_01,train,0
rcp_cbb18e3bd832a7a1,青橙胶片,青橙胶片_00,train,0
rcp_cbcbe939e2a7fff7,品红复古,品红复古_02,train,0
rcp_cbdc84f99a971fd1,暖调品红,暖调品红_01,train,0
rcp_cbe5c5aecfa9b733,青橙胶片,青橙胶片_00,train,0
rcp_cbfa4c64c64e2051,高亮冷调,高亮冷调_01,train,0
rcp_cc070ea0e352b8eb,暖调高亮,暖调高亮_04,train,0
rcp_cc58a684b9db3bd5,暖调胶片,暖调胶片_05,train,0
rcp_cc5a06061eceed8d,黑白全色相,黑白全色相_00,train,0
rcp_cc85903d5c04b57f,高饱和暖调,高饱和暖调_00,train,0
rcp_ccbe1ceceddd2131,暖调复古,暖调复古_01,train,0
rcp_ccc72a7b9b3d167a,暖调复古,暖调复古_01,train,0
rcp_cd0782c9b352dba2,复古胶片,复古胶片_03,train,0
rcp_cd086d0fd4ae34d6,青橙胶片,青橙胶片_00,train,0
rcp_cd0e93feec02d01d,胶片青绿,胶片青绿_00,train,0
rcp_cd2348c0511b49bb,青橙胶片,青橙胶片_01,train,0
rcp_cd2ce21a39c6479b,暖调品红,暖调品红_05,train,0
rcp_cd3e7a895a001ee4,胶片青橙,胶片青橙_04,train,0
rcp_cd5618a72a2b024a,复古暖调,复古暖调_00,train,0
rcp_cd58e56a6db6f4e3,复古胶片,复古胶片_03,train,0
rcp_cd6e5531996333a2,暖调复古,暖调复古_00,train,0
rcp_cd73e35e4df513ae,青橙胶片,青橙胶片_01,train,0
rcp_cd808e373030ae02,撞色暖调,撞色暖调_06,train,0
rcp_cdba951c23c8a5c5,暖调高亮,暖调高亮_07,train,0
rcp_cdbbe1994a978bd8,高亮青绿,高亮青绿_04,train,0
rcp_cdd39f8fdb140ba5,胶片青橙,胶片青橙_04,train,0
rcp_cdd4b530d27be606,低饱和复古,低饱和复古_03,train,0
rcp_cddaefc7d892a5c6,暖调复古,暖调复古_01,train,0
rcp_cdebbba839c2252c,青橙暗调,青橙暗调_08,train,0
rcp_cdffcbc3704c1a1c,高亮清透,高亮清透_01,train,0
rcp_ce01d2097dd5f1af,青橙胶片,青橙胶片_00,train,0
rcp_ce039688c79f74b1,复古暖调,复古暖调_03,train,0
rcp_ce0791dc35ba77f4,青橙胶片,青橙胶片_01,train,0
rcp_ce0ac0e9d22ab205,低饱和复古,低饱和复古_03,train,0
rcp_ce0cc27bf5f0bcd1,青橙胶片,青橙胶片_01,train,0
rcp_ce49c8204007d7f7,黑白全色相,黑白全色相_00,train,0
rcp_ce5a25c2f7baf074,青绿高亮,青绿高亮_02,train,0
rcp_ce5b09bdde1aa4fb,青橙胶片,青橙胶片_00,train,0
rcp_ce6851f9f9c51697,压暗胶片,压暗胶片_02,train,0
rcp_ce6fb992cd1771ea,高亮暖调,高亮暖调_02,train,0
rcp_ce6fe8730a034dee,全色相黑白,全色相黑白_03,train,0
rcp_ce80d35a31727629,胶片复古,胶片复古_04,train,0
rcp_ce8f0413d25892ea,高亮暖调,高亮暖调_02,train,0
rcp_ce960fc650653c06,高亮暖调,高亮暖调_09,train,0
rcp_ceafac423ffc4a77,青绿高亮,青绿高亮_02,train,0
rcp_cec069f18ffdf0c0,青橙胶片,青橙胶片_00,train,0
rcp_cec92ff073578402,暖调高亮,暖调高亮_05,train,0
rcp_cedf993d0f89f642,胶片青橙,胶片青橙_04,train,0
rcp_cf5f9bfe1ef78276,压暗胶片,压暗胶片_02,train,0
rcp_cf737af9753cddab,高亮冷调,高亮冷调_01,train,0
rcp_cf7431dee0773c19,黑白全色相,黑白全色相_00,train,0
rcp_cfc6f0cad6c89e75,青橙胶片,青橙胶片_00,train,0
rcp_cfe3c52d6a5b3518,青橙复古,青橙复古_02,train,0
rcp_cff35c0095214b43,胶片复古,胶片复古_00,train,0
rcp_cffd7cd2a2505793,暖调高亮,暖调高亮_04,train,0
rcp_d00b6247ae7ec15b,复古暖调,复古暖调_03,train,0
rcp_d00dc336a75768f0,高亮暖调,高亮暖调_10,train,0
rcp_d02aae123a2986b3,胶片青绿,胶片青绿_00,train,0
rcp_d03500f57a182c2e,青橙胶片,青橙胶片_01,train,0
rcp_d04349fc5ef5cac3,高饱和暖调,高饱和暖调_00,train,0
rcp_d04bb144d6df92e3,青橙胶片,青橙胶片_05,train,0
rcp_d05250d250e8c766,复古暖调,复古暖调_03,train,0
rcp_d069ec4f330eed60,青橙胶片,青橙胶片_00,train,0
rcp_d06b341df25e3404,暖调复古,暖调复古_00,train,0
rcp_d0896116f773359d,青橙复古,青橙复古_05,train,0
rcp_d0981e9dae447d92,胶片青橙,胶片青橙_04,train,0
rcp_d09932b09934dde4,青橙胶片,青橙胶片_00,train,0
rcp_d09bd07735d26e40,高亮清透,高亮清透_01,train,0
rcp_d0d73c58028338e0,品红复古,品红复古_02,train,0
rcp_d0d7dec1267a3fa2,胶片复古,胶片复古_04,train,0
rcp_d0f686c1f7ad449b,高亮清透,高亮清透_01,train,0
rcp_d1184aff07efdf45,胶片复古,胶片复古_00,train,0
rcp_d12323c081a26d8a,复古暖调,复古暖调_03,train,0
rcp_d137a0d6d4b8752c,青橙胶片,青橙胶片_01,train,0
rcp_d1399eb6473da2d6,黑白全色相,黑白全色相_01,train,0
rcp_d13b005129ec897b,青橙复古,青橙复古_02,train,0
rcp_d13f1ac2a0b2290e,高亮暖调,高亮暖调_02,train,0
rcp_d13ff5dd3fb2cfd5,低饱和复古,低饱和复古_03,train,0
rcp_d149f76beea5444d,压暗胶片,压暗胶片_02,train,0
rcp_d1509f318c6c41ea,高亮冷调,高亮冷调_01,train,0
rcp_d1557a1451d191a0,复古暖调,复古暖调_03,val,0
rcp_d18aff593613abe4,高亮暖调,高亮暖调_02,train,0
rcp_d1a7322468d71812,撞色暖调,撞色暖调_06,train,0
rcp_d1d168c7db54694c,暖调高亮,暖调高亮_01,train,0
rcp_d1ecf6c63137880f,青橙胶片,青橙胶片_01,train,0
rcp_d1ee5ec9f0d513e1,高亮青橙,高亮青橙_07,train,0
rcp_d1fbbd1686bc03c2,青橙复古,青橙复古_07,val,0
rcp_d200857a1004554c,青橙胶片,青橙胶片_01,train,0
rcp_d221f9f227708874,暖调复古,暖调复古_01,train,0
rcp_d2229c67deb226c2,高亮清透,高亮清透_01,train,0
rcp_d23de5f6278a960d,复古暖调,复古暖调_08,train,0
rcp_d25a4fbb4261afee,青橙复古,青橙复古_02,train,0
rcp_d270a703b11f3513,胶片青橙,胶片青橙_04,train,0
rcp_d2769ffd3b99819a,复古暖调,复古暖调_00,train,0
rcp_d27813a8441d197f,青橙复古,青橙复古_02,train,0
rcp_d2785d71ab0e74f6,高饱和暖调,高饱和暖调_00,train,0
rcp_d27e4ea7a7e71975,暖调胶片,暖调胶片_05,train,0
rcp_d2a74171fbaaa89f,复古暖调,复古暖调_03,val,0
rcp_d2c0654e0c67645f,青绿胶片,青绿胶片_01,train,0
rcp_d2d6d2d7d639a5c9,压暗胶片,压暗胶片_02,train,0
rcp_d2e8ca4273cece7b,青橙胶片,青橙胶片_00,train,0
rcp_d2fc64588c8796ac,青橙胶片,青橙胶片_01,train,0
rcp_d303ee0391f28cad,高亮复古,高亮复古_09,train,0
rcp_d30dd44ded803932,黑白全色相,黑白全色相_00,train,0
rcp_d31230b06f4f921c,胶片青橙,胶片青橙_04,train,0
rcp_d31f671856f4297a,青橙暗调,青橙暗调_08,val,0
rcp_d32863e57567e178,撞色暖调,撞色暖调_06,train,0
rcp_d38486e69ec4126c,暖调高亮,暖调高亮_04,train,0
rcp_d396b344dfa0ef1d,冷调复古,冷调复古_03,train,0
rcp_d3b17ba9dbe52e85,胶片复古,胶片复古_04,train,0
rcp_d3cd0f3dc032147b,高亮冷调,高亮冷调_01,train,0
rcp_d3cef50d188ae6c4,青橙暗调,青橙暗调_06,train,0
rcp_d3e8501148039f92,青橙胶片,青橙胶片_00,train,0
rcp_d3ef4f94deba079d,压暗胶片,压暗胶片_02,train,0
rcp_d43d0284d257792a,品红复古,品红复古_02,train,0
rcp_d457134b9afcc81d,高亮复古,高亮复古_05,train,0
rcp_d47a3efe721e8a24,胶片复古,胶片复古_04,train,0
rcp_d47af83556657e74,暖调复古,暖调复古_01,train,0
rcp_d49be2c242a07c5f,高亮暖调,高亮暖调_09,train,0
rcp_d4b77229d9bfb461,暖调复古,暖调复古_00,val,0
rcp_d4c2aef6772dd207,暖调胶片,暖调胶片_05,train,0
rcp_d4de155b0b236ec7,暖调高亮,暖调高亮_00,train,0
rcp_d4ed534762f632ec,低饱和冷调,低饱和冷调_01,train,0
rcp_d4f178afd87cc28f,高饱和暖调,高饱和暖调_06,train,0
rcp_d4fe08d15f0fae54,低饱和复古,低饱和复古_03,train,0
rcp_d527154252fd0ac3,复古暖调,复古暖调_03,val,0
rcp_d52e1e390929a408,暖调高亮,暖调高亮_00,train,0
rcp_d553800d5e738ebb,胶片青橙,胶片青橙_04,train,0
rcp_d5627c54e34e019f,暖调胶片,暖调胶片_05,train,0
rcp_d5a2ab3b521a03fe,黑白去色,黑白去色_02,train,0
rcp_d5be309de8698cba,高饱和暖调,高饱和暖调_00,train,0
rcp_d5c9f4ec755cd170,暖调复古,暖调复古_02,train,0
rcp_d5dc0f6c9a2e49c7,胶片青橙,胶片青橙_04,train,0
rcp_d5f1e40ce4c50778,高亮暖调,高亮暖调_02,train,0
rcp_d600c98e663b1930,胶片青绿,胶片青绿_00,train,0
rcp_d6081cbaec1cd561,青橙复古,青橙复古_02,train,0
rcp_d61e95cb0e719432,高亮青绿,高亮青绿_04,train,0
rcp_d62aa10db8bc3bfb,青橙复古,青橙复古_02,train,0
rcp_d682329ffba40283,压暗胶片,压暗胶片_02,train,0
rcp_d687717b9b3d6c88,撞色暖调,撞色暖调_06,train,0
rcp_d68797735ef79270,暖调胶片,暖调胶片_05,train,0
rcp_d68f7f36c57a3b45,暖调复古,暖调复古_01,train,0
rcp_d6acc032df6bcace,青橙复古,青橙复古_05,train,0
rcp_d6cc535008fef15b,胶片青橙,胶片青橙_04,train,0
rcp_d6cc9f80c9c707fc,胶片青橙,胶片青橙_04,train,0
rcp_d6e1fe6a060eb7f7,青橙胶片,青橙胶片_00,train,0
rcp_d6f01cdbd13d65a9,胶片青绿,胶片青绿_00,train,0
rcp_d7016ba47c646494,黑白全色相,黑白全色相_00,train,0
rcp_d70f85c3616e1555,青橙胶片,青橙胶片_00,train,0
rcp_d719cb9cce227414,压暗胶片,压暗胶片_02,train,0
rcp_d71dc56147d0cc1e,青橙高亮,青橙高亮_08,train,0
rcp_d7434d81dac55cea,复古暖调,复古暖调_08,train,0
rcp_d74acda0ce93125f,复古暖调,复古暖调_00,train,0
rcp_d74ffb6c994cc327,暖调复古,暖调复古_01,train,0
rcp_d75c2ee6138925b9,黑白全色相,黑白全色相_01,train,0
rcp_d7636e763c224daf,青橙胶片,青橙胶片_00,train,0
rcp_d76b073bcb3df6ea,青橙低饱和,青橙低饱和_06,train,0
rcp_d779f54d4e106334,高饱和暖调,高饱和暖调_00,train,0
rcp_d78a6cd8e002499a,撞色暖调,撞色暖调_06,train,0
rcp_d7af4c2f57b04ba5,胶片青橙,胶片青橙_04,train,0
rcp_d7af9b3d43dd6b07,高亮清透,高亮清透_01,train,0
rcp_d7c4596b0b37a5f7,青绿胶片,青绿胶片_01,train,0
rcp_d7de7ff079e9099d,高亮清透,高亮清透_01,train,0
rcp_d7e853757b93bb11,青橙胶片,青橙胶片_00,train,0
rcp_d7e97b9186e3c9c6,压暗胶片,压暗胶片_02,train,0
rcp_d7ff4369a8a7a9ab,青橙胶片,青橙胶片_00,train,0
rcp_d809235511b9f823,青橙复古,青橙复古_02,train,0
rcp_d821c64131ff3a18,高亮暖调,高亮暖调_02,train,0
rcp_d826576e47a72344,胶片复古,胶片复古_04,train,0
rcp_d83b5221dbf4e89f,胶片青橙,胶片青橙_04,train,0
rcp_d84ac7ade3845459,青绿高亮,青绿高亮_02,train,0
rcp_d84de97f33507608,高亮暖调,高亮暖调_02,train,0
rcp_d85dc270b53f71f9,胶片青绿,胶片青绿_00,train,0
rcp_d871e6d2d946da78,青橙胶片,青橙胶片_01,train,0
rcp_d87c164ca3a8e058,复古胶片,复古胶片_03,train,0
rcp_d87e9ca0fee62993,低饱和复古,低饱和复古_03,train,0
rcp_d88d41e84be80f00,复古胶片,复古胶片_03,train,0
rcp_d8a93455a5be29e5,暖调复古,暖调复古_01,train,0
rcp_d8b1f3ca89622f6f,高饱和暖调,高饱和暖调_00,train,0
rcp_d8bff96e4d759172,青橙胶片,青橙胶片_00,train,0
rcp_d8c8d47edc1e6dca,青橙胶片,青橙胶片_00,train,0
rcp_d8cf27dfe6bfc41f,低饱和复古,低饱和复古_03,train,0
rcp_d8e92ecfd6ce52bf,高亮清透,高亮清透_01,train,0
rcp_d8e9a43aa2a6465b,低饱和复古,低饱和复古_03,train,0
rcp_d8eadb192569b105,高亮清透,高亮清透_01,train,0
rcp_d90f9c5a468bc82e,低饱和复古,低饱和复古_03,train,0
rcp_d930a1071898024a,胶片青橙,胶片青橙_04,train,0
rcp_d939685a1749725f,高饱和暖调,高饱和暖调_00,train,0
rcp_d9493ab40c1f1a23,撞色暖调,撞色暖调_06,train,0
rcp_d96fa4eb7ac72b4f,高亮复古,高亮复古_06,val,0
rcp_d971f7e2711fb989,低饱和复古,低饱和复古_03,train,0
rcp_d979274a0b28449b,暖调胶片,暖调胶片_05,train,0
rcp_d98a25c3a3e7831b,胶片青橙,胶片青橙_04,train,0
rcp_d98de43415531cf4,高饱和暖调,高饱和暖调_00,train,0
rcp_d9b3f88bcc0793c4,高亮清透,高亮清透_01,train,0
rcp_d9d4b5a89164f270,全色相黑白,全色相黑白_03,train,0
rcp_d9e3ffb855d71f67,胶片复古,胶片复古_04,train,0
rcp_d9e443cd16a3e0d5,胶片去色,胶片去色_05,train,0
rcp_d9ed9575ead4e0d0,胶片青橙,胶片青橙_04,train,0
rcp_d9fca4c70979e47a,青橙胶片,青橙胶片_00,train,0
rcp_da147958fd1852f0,低饱和复古,低饱和复古_03,train,0
rcp_da441517298b4508,暖调高亮,暖调高亮_04,train,0
rcp_da4c99ad41a0068c,青橙复古,青橙复古_05,train,0
rcp_da763fc4f71b1208,高亮清透,高亮清透_01,train,0
rcp_daace5cf0b968e47,胶片复古,胶片复古_00,train,0
rcp_dac6100de4a95d0e,高饱和暖调,高饱和暖调_00,train,0
rcp_dacb97c70f448204,黑白全色相,黑白全色相_01,train,0
rcp_dae777e48342bb1a,青橙复古,青橙复古_02,train,0
rcp_db17e77a3c4d73fe,高亮青绿,高亮青绿_04,train,0
rcp_db379079e103f9b7,黑白全色相,黑白全色相_00,val,0
rcp_db3c3b133a54253f,暖调高亮,暖调高亮_05,train,0
rcp_db48452d7d1599bb,压暗胶片,压暗胶片_02,val,0
rcp_db8e667b57360412,高亮清透,高亮清透_01,train,0
rcp_dba0f08a64c32ef3,高亮清透,高亮清透_01,train,0
rcp_dbac144aded3c615,胶片复古,胶片复古_04,train,0
rcp_dbce0c21caf107d2,暗调低饱和,暗调低饱和_06,train,0
rcp_dbce7b6e8591c1e8,低饱和复古,低饱和复古_03,train,0
rcp_dbd7c4c9357bb117,高饱和暖调,高饱和暖调_00,train,0
rcp_dbdad8ba7a85d55a,青橙胶片,青橙胶片_05,train,0
rcp_dbf71d426d7aa88a,高饱和暖调,高饱和暖调_00,train,0
rcp_dc070e86a0baf7b3,高亮冷调,高亮冷调_01,train,0
rcp_dc0cb2201cb6f55c,暖调品红,暖调品红_01,train,0
rcp_dc13fd2e8dc6239c,青橙胶片,青橙胶片_03,train,0
rcp_dc20dedb47e1009d,青橙胶片,青橙胶片_01,train,0
rcp_dc3f007ba2db81ec,青橙低饱和,青橙低饱和_06,train,0
rcp_dc4622194531c3de,暖调品红,暖调品红_01,train,0
rcp_dce186a904f51d3b,青绿高亮,青绿高亮_02,train,0
rcp_dcea5cebeb6672f9,暖调高亮,暖调高亮_04,train,0
rcp_dcea87a45c28732f,冷调复古,冷调复古_03,train,0
rcp_dced6a09a98e6ebf,暖调胶片,暖调胶片_05,train,0
rcp_dd05eac9ad580b1a,胶片复古,胶片复古_04,train,0
rcp_dd0d54e26ac31f14,胶片复古,胶片复古_00,train,0
rcp_dd14ea84336bd70c,暖调复古,暖调复古_01,train,0
rcp_dd31f918175158a8,青橙胶片,青橙胶片_00,train,0
rcp_dd366c84f06b664a,高饱和暖调,高饱和暖调_00,train,0
rcp_dd3dc78833acceac,青橙暗调,青橙暗调_02,train,0
rcp_dd4250a75293eaa4,暖调复古,暖调复古_01,val,0
rcp_dd4914de25823add,高亮暖调,高亮暖调_09,train,0
rcp_dd5294fdac7e0db5,暖调胶片,暖调胶片_05,train,0
rcp_dd65e3f032554a5c,低饱和复古,低饱和复古_03,train,0
rcp_dd6cff04a921f69d,胶片青橙,胶片青橙_04,train,0
rcp_dd7d5fb756df1f30,青橙胶片,青橙胶片_01,train,0
rcp_dd81d5b25e200d5b,暖调品红,暖调品红_06,train,0
rcp_dd84538533da8fb3,胶片复古,胶片复古_04,train,0
rcp_dd8a32e5ae16f6dd,青橙胶片,青橙胶片_00,train,0
rcp_dd908377057bbd7e,青橙胶片,青橙胶片_00,train,0
rcp_dd9537ab543f5c3b,青橙胶片,青橙胶片_01,train,0
rcp_dd9ad6528493d265,暖调品红,暖调品红_06,train,0
rcp_ddbb5b55f8bf5374,高亮清透,高亮清透_01,train,0
rcp_ddbccaefa6114e62,胶片青绿,胶片青绿_00,train,0
rcp_dddf2a1753502afc,青绿胶片,青绿胶片_01,train,0
rcp_dddf63a484dd32b8,青橙胶片,青橙胶片_00,train,0
rcp_dde74fff64e8fa81,暖调复古,暖调复古_02,train,0
rcp_ddfd33513dbca544,胶片青绿,胶片青绿_00,train,0
rcp_de29a82876dfc7a9,胶片青橙,胶片青橙_04,train,0
rcp_de4b097f8bfe0cc1,冷调青绿,冷调青绿_00,train,0
rcp_de5893c37aa7f800,暖调高亮,暖调高亮_04,train,0
rcp_de5d0d981ca617ab,青橙暗调,青橙暗调_06,train,0
rcp_de5f2f4781a820d4,青橙胶片,青橙胶片_03,train,0
rcp_de632e5312c5f130,黑白全色相,黑白全色相_01,val,0
rcp_de8117c45f7b01bd,胶片复古,胶片复古_04,train,0
rcp_deac8d1761a8e313,青橙胶片,青橙胶片_00,train,0
rcp_debd17d3d0d84aa2,青橙胶片,青橙胶片_00,train,0
rcp_dec51e751146cb80,复古胶片,复古胶片_03,train,0
rcp_dec958aa96fba9da,高饱和暖调,高饱和暖调_00,train,0
rcp_dee5414ff41ec7b3,压暗胶片,压暗胶片_02,val,0
rcp_def1d2debe990182,青橙胶片,青橙胶片_01,train,0
rcp_defa0140f3482f55,青绿胶片,青绿胶片_01,train,0
rcp_df7af17ca11920a5,暖调复古,暖调复古_02,train,0
rcp_df8bf4455a836794,胶片复古,胶片复古_04,train,0
rcp_df9f32805c8a680b,高亮暖调,高亮暖调_10,val,0
rcp_dfa8c529d2586832,暖调复古,暖调复古_02,train,0
rcp_dfc7928def3b4931,胶片青橙,胶片青橙_04,train,0
rcp_dfc7bab3c6179a49,青橙胶片,青橙胶片_00,train,0
rcp_dfe143585dd041a8,青橙胶片,青橙胶片_00,train,0
rcp_dfec0559234295f8,青橙胶片,青橙胶片_01,train,0
rcp_dff3439c24e1a989,高亮复古,高亮复古_05,train,0
rcp_dff36e84f9b66dce,高亮暖调,高亮暖调_02,train,0
rcp_dffc572fcea708a2,青橙暖调,青橙暖调_08,train,0
rcp_e00a17dbebb2bd42,青橙复古,青橙复古_02,val,0
rcp_e00bcb9dbf780152,高亮冷调,高亮冷调_01,train,0
rcp_e019b991c6ecc20c,复古胶片,复古胶片_03,train,0
rcp_e04a5fcf0d99a732,胶片青橙,胶片青橙_04,train,0
rcp_e04ab6c93b6db2c3,黑白全色相,黑白全色相_00,val,0
rcp_e05a6f3266b85e35,青橙暗调,青橙暗调_00,train,0
rcp_e0659e59bda202f6,复古胶片,复古胶片_03,train,0
rcp_e076f7dd94d22416,品红复古,品红复古_02,val,0
rcp_e07f19f055d34091,胶片复古,胶片复古_04,train,0
rcp_e0941213e2913f98,青橙胶片,青橙胶片_00,train,0
rcp_e094da9e62dbbbc0,胶片青橙,胶片青橙_04,train,0
rcp_e0baf348e8988f49,暖调高亮,暖调高亮_04,train,0
rcp_e0cefdaf8c75a860,低饱和冷调,低饱和冷调_01,train,0
rcp_e0d75dc6a217b096,青橙胶片,青橙胶片_01,train,0
rcp_e0d9f075059826d0,胶片青橙,胶片青橙_04,train,0
rcp_e0eac5bca8d33af1,青绿胶片,青绿胶片_01,val,0
rcp_e0f1cb6e8d7292dc,青橙胶片,青橙胶片_01,train,0
rcp_e100010950b99ce0,低饱和复古,低饱和复古_03,train,0
rcp_e10fd2635180dabf,胶片青橙,胶片青橙_04,train,0
rcp_e1237474613380cf,暖调复古,暖调复古_01,val,0
rcp_e141b6a493cbb5c6,高亮暖调,高亮暖调_02,train,0
rcp_e143e027299d4185,青橙胶片,青橙胶片_00,train,0
rcp_e15104cbfb24708c,胶片青橙,胶片青橙_04,train,0
rcp_e162584af2511c89,高亮暖调,高亮暖调_02,train,0
rcp_e18626576c61439b,冷调复古,冷调复古_03,train,0
rcp_e18b67680f6563a0,压暗胶片,压暗胶片_02,val,0
rcp_e1a037ae42c68fd2,青橙胶片,青橙胶片_01,train,0
rcp_e1dc20b23c8478dc,高饱和暖调,高饱和暖调_00,train,0
rcp_e1f6c098ce92ceb0,青橙复古,青橙复古_02,val,0
rcp_e1fcff16c0dda1b1,青橙胶片,青橙胶片_00,train,0
rcp_e1ff95db6e33f10c,高饱和暖调,高饱和暖调_00,train,0
rcp_e21e998e23208490,高亮复古,高亮复古_05,train,0
rcp_e243f9dd180bd700,青橙胶片,青橙胶片_00,train,0
rcp_e244cdff9e647c69,青橙胶片,青橙胶片_00,train,0
rcp_e248fcd97e775bbd,青橙复古,青橙复古_05,train,0
rcp_e25b861b5191dc83,低饱和复古,低饱和复古_03,train,0
rcp_e27eafe042d97f22,冷调青绿,冷调青绿_00,train,0
rcp_e2a5a8377240c28b,胶片青橙,胶片青橙_04,train,0
rcp_e2aebaa5c30e8d11,胶片复古,胶片复古_04,train,0
rcp_e2af26ac959f8189,高亮冷调,高亮冷调_01,val,0
rcp_e2d9795aaf37a57d,青橙胶片,青橙胶片_00,train,0
rcp_e2def80d72b9e3a3,青橙胶片,青橙胶片_00,train,0
rcp_e322f057a7f4643a,胶片复古,胶片复古_04,train,0
rcp_e334944a6a78f792,青橙胶片,青橙胶片_01,train,0
rcp_e338250f8e02f637,高亮清透,高亮清透_01,train,0
rcp_e33e0c972dc8e532,黑白全色相,黑白全色相_01,val,0
rcp_e353be51df7dd345,胶片青橙,胶片青橙_04,train,0
rcp_e358a0dde96aa09c,暖调复古,暖调复古_02,train,0
rcp_e358bf1a897dcf8a,低饱和复古,低饱和复古_03,train,0
rcp_e3a724491ce90302,青橙胶片,青橙胶片_05,val,0
rcp_e3abd9b97bc615e8,冷调复古,冷调复古_03,train,0
rcp_e3ba5197b73bb910,胶片复古,胶片复古_00,train,0
rcp_e3c9121dfbc67aa7,青橙胶片,青橙胶片_01,train,0
rcp_e3e40989ca818165,青橙胶片,青橙胶片_00,train,0
rcp_e3e4488a66142c88,高饱和暖调,高饱和暖调_00,train,0
rcp_e3e901a06cfc646b,青橙暗调,青橙暗调_00,train,0
rcp_e3eb79205bd8754d,青橙胶片,青橙胶片_01,train,0
rcp_e3f7136a1fa3b903,青橙胶片,青橙胶片_01,train,0
rcp_e42dd042efa2016b,暖调复古,暖调复古_01,val,0
rcp_e440d456a86490d4,复古胶片,复古胶片_03,train,0
rcp_e442aacc32c2180b,高亮复古,高亮复古_05,train,0
rcp_e47e5045ca67931a,冷调青绿,冷调青绿_00,val,0
rcp_e489c4d3c2c39422,高饱和暖调,高饱和暖调_00,train,0
rcp_e4948af8dcfb28c9,青绿高亮,青绿高亮_02,train,0
rcp_e4afb43bcd0fb897,青橙复古,青橙复古_02,val,0
rcp_e4cc7cfda7c13d2f,胶片复古,胶片复古_04,train,0
rcp_e4de257279ba3866,高亮清透,高亮清透_01,train,0
rcp_e4e65ef081e24463,青橙暗调,青橙暗调_00,train,0
rcp_e4f8c3e55908ec4f,暖调胶片,暖调胶片_05,val,0
rcp_e5009fcfcccac0b0,青橙胶片,青橙胶片_01,train,0
rcp_e5046139f2584212,黑白去色,黑白去色_02,train,0
rcp_e506681003d11719,复古暖调,复古暖调_00,train,0
rcp_e50c61ebffabf058,胶片青绿,胶片青绿_00,val,0
rcp_e518a004ce3fab40,青绿胶片,青绿胶片_01,val,0
rcp_e51966c47d0b2a31,暖调复古,暖调复古_01,val,0
rcp_e51a25eb60d7a11e,暖调品红,暖调品红_01,train,0
rcp_e52d66e024faa5cc,复古暖调,复古暖调_03,test,0
rcp_e555d068c172f2b4,青橙胶片,青橙胶片_00,train,0
rcp_e565bcd8afd98b04,青橙胶片,青橙胶片_01,train,0
rcp_e5684a40d518503e,暖调复古,暖调复古_02,train,0
rcp_e5877645b030317d,高亮复古,高亮复古_06,val,0
rcp_e58d3a7a3359dccc,胶片复古,胶片复古_04,train,0
rcp_e59fba016596cd99,青橙胶片,青橙胶片_01,train,0
rcp_e5adaf694698db9e,低饱和复古,低饱和复古_03,train,0
rcp_e5bf4d5ce56825a2,胶片青橙,胶片青橙_04,train,0
rcp_e5c1aa4247b694a5,青绿胶片,青绿胶片_01,val,0
rcp_e5c255ac7dea945b,暖调高亮,暖调高亮_04,train,0
rcp_e5ee628d7e2b1cbd,高亮复古,高亮复古_05,train,0
rcp_e5ff83b3d0d9b130,低饱和复古,低饱和复古_03,train,0
rcp_e60b6e58765f8954,复古暖调,复古暖调_00,train,0
rcp_e63b694abc817a3a,黑白全色相,黑白全色相_01,val,0
rcp_e63b7f50ec85e183,暖调高亮,暖调高亮_04,train,0
rcp_e64f00d90a62b5d4,低饱和复古,低饱和复古_03,train,0
rcp_e6507b9ce6685e32,青橙暗调,青橙暗调_06,train,0
rcp_e6731af353d8f414,复古胶片,复古胶片_03,train,0
rcp_e67aa1b76a47c141,暖调胶片,暖调胶片_05,val,0
rcp_e68faf8b46f5eb4c,高亮复古,高亮复古_05,train,0
rcp_e6a12167713b5a8b,低饱和复古,低饱和复古_03,train,0
